,user_names,text
6504,RepSpartz,"Another example of bad energy policies not allowing for a sufficient elasticity to deal with the current European crisis. Material ⬆ in diesel &amp; fertilizer costs will have a detrimental effect on the commodity markets, destabilizing the world even further
https://t.co/QTrOKaa1Yb"
6505,RepSpartz,"Legal framework for antitrust enforcement needs to be reevaluated &amp; clarified in some instances by Congress. Although, political activism by the Federal Trade Commission can be very dangerous for free enterprise &amp; further centralize power of Washington DC. https://t.co/ZraQJYP69p"
6506,RepSpartz,NATO: Grow a Backbone - U.S.-Ukraine Business Council (USUBC) https://t.co/gh3zOVSywT
6507,RepSpartz,"Italian PM is right - European liberty is at stake, not just its prosperity. The U.S. can be a leader to liberate Europe and return stability through smart energy policies. The American people will benefit greatly too! @POTUS just needs to grow a backbone https://t.co/01Vlrw0jH7"
6508,RepSpartz,RT @dkaleniuk: While you are talking we are dying - thousands of Ukrainians in Warsaw lied down today to commemorate victims of war and to…
6509,RepSpartz,"I hope @POTUS Biden will speak more in past tense not future next time he updates us on Europe - more ‘have done’ not ‘will do’. Only results matter! 
Congress also needs to do a better job holding the executive branch accountable to us and the American people. Watch @Varneyco https://t.co/WjiiOaTI7x"
6510,RepSpartz,"Today on @AmericaNewsroom I shared my observations from a recent trip to Poland and concerns with a lack of effective coordination on a major humanitarian crisis response from the west, which runs a risk of destabilizing Eastern Europe. https://t.co/Mu3mIMHWYv"
6511,RepSpartz,"Thank you to the @NoblesvilleCOC, @onezonechamber, @WestfieldINCofC, and @InvestHamilton for organizing a joint ‘State of Workforce in Hamilton County Luncheon’ today. 

It’s critical to align human capital to the new demands of an innovative economy. https://t.co/OGIFsco964"
6512,RepSpartz,Delighted to have attended @janus_inc breakfast this morning. Janus does wonderful work assisting those with disabilities attain the necessary life skills to lead successful and rewarding lives! #IN05 https://t.co/IwzzisKHCi
6513,RepSpartz,It was great to welcome @parktudor 8th graders to our nation’s Capitol this afternoon. Tons of great questions from students and a special thank you to their chaperones for leading this memorable trip. https://t.co/uqSJ1mJxkR
6514,RepSpartz,"Today, on #NationalAgDay I would like to thank all farmers for your hard work and wish #IN05 farmers a dry planting season! Your success this year will be more important than ever. https://t.co/6ha15tvwQT"
6515,RepSpartz,"Great connecting with the Lithuanian Parliament leadership, other parliamentarians from across Europe and many thought leaders at the Kalinowski conference in Vilnius. Lithuania is playing a major role in promoting democracies and freedoms not just in Europe but across the world. https://t.co/zBgA1Ky4uJ"
6516,RepSpartz,"A special thank you to the Anderson FD, and neighboring agencies, for their rapid response to this fire in #IN05 today. Our community is well protected by having heroes like this on the job.

https://t.co/1W0Gwqv9Dt"
6517,RepSpartz,"Great connecting with my colleagues during my return visit to Poland. Unfortunately, the situation on the ground hasn’t improved much since my visit two weeks ago. Still no significant presence of major humanitarian orgs &amp; refugees are at a major risk of being victims of crimes. https://t.co/a0FXZ4Rz8O"
6518,RepSpartz,"I am very sad to hear the news about Representative Don Young’s passing. He was known for his dedication to his country, Alaska, and the outdoors. My thoughts and prayers are with his family."
6519,RepSpartz,"Today, I joined @TeamCavuto on @FoxBusiness to discuss security assistance to Ukraine and the importance of putting pressure on Russia to come to the negotiation table and end this barbaric bloodshed. https://t.co/YYfGmUezvr"
6520,RepSpartz,"Today, I joined @CNNnewsroom to discuss @POTUS Biden’s aid announcement. I’m glad to see that he is finally taking some more decisive steps, but he shouldn’t present them to Putin for approval before they’re done. 

Time is of the essence - less talk and more action needed. https://t.co/pjs1GhHmKJ"
6521,RepSpartz,"RT @AmericaNewsroom: ""I hope President Biden will meet his expectation to be the leader of the free world because I haven't seen it so far.…"
6522,RepSpartz,RT @AmericaNewsroom: WEDNESDAY: Ukrainian President Volodymyr Zelenskyy is set to make an emotional plea to Congress for military aid as de…
6523,RepSpartz,"This morning, I joined Mitch in the Morning on @WHBU to discuss Ukraine, inflation, border security and the impact it all has on #IN05 families. 

Listen below⬇️
https://t.co/HmGD0qmVX5 https://t.co/m5lhgMKGj4"
6524,RepSpartz,"Today, I spoke at the Indianapolis Service Club, a local Central Indiana veterans group founded in 1920. Always a pleasure to connect with Hoosier veterans to get their perspectives on the situation in Europe and answer unfiltered questions. #IN05 https://t.co/PsCDgZBx0C"
6525,RepSpartz,"Last night, I joined @TGowdySC on @GowdyAmerica. The strength of the West will determine the outcome of this major war in Europe and the fate of the world order as we know it. https://t.co/uIOK2jCoDe"
6526,RepSpartz,RT @GowdyAmerica: EXCLUSIVE INTERVIEW with @RepSpartz tonight @ 10p ET! @FoxNews https://t.co/WsHMCXW4AL
6527,RepSpartz,"Last night, I joined @dbongino on @UnfilteredOnFox. Strategy, speed and scale are key for success in any crisis and the Biden Administration needs to do much better on all of these fronts, domestically and internationally. https://t.co/JruNhgkWdP"
6528,RepSpartz,Enjoyed a beautiful performance by the ⁦⁦@carmelsymphony⁩ tonight. The concert opened with the national anthem of Ukraine showing solidarity of Hoosiers with the freedom-loving people of Ukraine. https://t.co/TatdKg9I4H
6529,RepSpartz,"Looking forward to joining @dbongino tonight at 9:15ET.

Be sure to tune in! 📺 https://t.co/cV91DlX7CW"
6530,RepSpartz,"Delighted to have met @bikhim, Taiwan’s Representative to the United States, at the @AEI World Forum. Taiwan is a vital democratic partner of our country, and the United States will stand firm in our commitments to the people of Taiwan. https://t.co/nmTc6Id7pO"
6531,RepSpartz,"RT @DmytroKuleba: Besieged Mariupol is now the worst humanitarian catastrophe on the planet. 1582 dead civilians in 12 days, even buried in…"
6532,RepSpartz,"Ukraine is the second colossal failure of judgement from current Pentagon, but this time with even higher cost. Hard to understand why @POTUS Biden is still dragging his feet

My constituent Kirk, Vietnam War veteran, offered his qualifications if needed: ‘resolve &amp; common sense’ https://t.co/i7Us9O2QVo"
6533,RepSpartz,"It’s puzzling that the Russian Ministry of Defence, in its March 6 statement, said that ‘using other countries’ airfields for basing Ukrainian military aviation is an escalation’, with no mention of giving planes to Ukraine being a problem — but Pentagon made it into a big deal. https://t.co/Z9nvbihSCU"
6534,RepSpartz,"What a joke! We badly need ‘The buck stops here’ sign back in the White House. 

https://t.co/EbZbIXPMsm"
6535,RepSpartz,"It was a real pleasure meeting Jerry Bostick at @AEI’s World Forum. Jerry was a @NASA flight controller during the golden age of spaceflight. He also served as a technical advisor on the Apollo 13 movie. 🚀 

“Failure is not an option” - that is the real American 🇺🇸 spirit! https://t.co/dsJQSrVBXy"
6536,RepSpartz,".@POTUS Biden and @VP Harris must act smart and decisively. Enough of the grandeur statements. HINT: Putin does not read them.   

“I never worry about action, but only inaction”.  -Winston Churchill https://t.co/YERnMxXjC8"
6537,RepSpartz,".@VP Harris, this is a very serious situation requiring action, not a laughing matter. https://t.co/sHC0BY1Ktu"
6538,RepSpartz,"RT @HouseGOP: Inflation is a tax on ALL Americans. 

📈Gasoline is UP 38.0%
📈Gas Utilities are UP 23.8%
📈Meats/Fish/Eggs are UP 13.0%
📈New C…"
6539,RepSpartz,"There is no excuse for @POTUS Biden to continue his failed energy policies, adversely affecting all Americans, in light of the major crisis and instability of energy markets around the world. He needs to grow a backbone and fix this situation now. 
https://t.co/pMWf9GFJWi"
6540,RepSpartz,"Maximizing efficiency, &amp; cutting bureaucratic red tape is essential in dealing with any crisis effectively. The American Ammo in Defense of Ukraine Act, important legislation to improve speed &amp; agility in dealing with the current crisis in Ukraine.
More ⬇️
https://t.co/UJFPRbLxte"
6541,RepSpartz,"Military commanders who are willing to obey orders to purposely kill innocent civilians are responsible as much as the person who makes these orders. My colleagues &amp; I would like to express our support for holding these generals accountable in The Hague.
https://t.co/armzNqZH32 https://t.co/YRhQrhMaof"
6542,RepSpartz,"On @Varneyco this morning, I expressed what many Americans think: 'Less political posturing, more action'. 
All talk and no walk by @POTUS Biden needs to stop &amp; we should stand by our allies. Putin is not just after Ukraine, he is after all freedom loving people. https://t.co/cHgGq7v5GG"
6543,RepSpartz,"I discussed on @foxandfriends the dire situation in Ukraine, but the strong determination of Ukrainian people. As a Ukrainian border guard told us: “If Russians lay down their arms tomorrow, there would be no war; if Ukrainians lay down their arms, there will be no Ukrainians.” https://t.co/TkAjsdVQ0q"
6544,RepSpartz,"Mar 6: @SecBlinken: “The U.S. has given the “green light” to NATO countries if they choose to provide fighter jets to Ukraine.”

Mar 8: Poland agrees. Pentagon rejects. More hypocrisy or weakness from @POTUS Biden’s team? Not how a strong ally acts. 
https://t.co/KozObfMkAj"
6545,RepSpartz,The international community has to help @ICRC and Ukraine to enforce humanitarian corridors and safe passages or significantly ramp up sanctions. This type of behavior should not be tolerated. It’s terrorism and genocide. https://t.co/bxjNSafiJD
6546,RepSpartz,"Regardless of whether the UN did it at a top level or not, it must step up its efforts in Ukraine. This humanitarian crisis is a looming catastrophe. Passing resolutions is not enough. Ukrainian people need actions not words. Otherwise, why was this organization even created? https://t.co/SZbADz1dHb"
6547,RepSpartz,"This weekend, our bipartisan CODEL visited the border by Rzeszów, Poland and met with a variety of NGOs. The humanitarian crisis in Ukraine has been escalating and can reach a catastrophe of historic proportions. The int’l community needs to take some proactive steps urgently. https://t.co/dUAXdT6GZl"
6548,RepSpartz,"A bipartisan congressional delegation traveled to Poland this weekend to assess the situation on the ground and assure our NATO ally, Poland, our full support. The US Congress expresses our deep appreciation for what the people of Poland are doing for the people of Ukraine. https://t.co/V4yxEf9LbC"
6549,RepSpartz,"Today, I joined @BillHemmer and @DanaPerino on @AmericaNewsroom. Ukraine is in dire need of humanitarian corridors, and the international community needs to help, urgently. https://t.co/cwNbExp6eM"
6550,RepSpartz,"We are getting many inquiries on how to help the Ukrainian people. Please see the USAID link below to reputable relief organizations working on the ground. Thank you! 🇺🇸
https://t.co/cCJWNnh2sD"
6551,RepSpartz,"RT @DmytroKuleba: Russian army is firing from all sides upon Zaporizhzhia NPP, the largest nuclear power plant in Europe. Fire has already…"
6552,RepSpartz,"This morning, I joined @MorningsMaria to discuss the importance of holding those enabling Putin, including Russian Military Generals, accountable for the death and destruction they’ve unleashed in Ukraine. 

It’s time for @POTUS to grow a backbone &amp; stop Putin’s massacre. https://t.co/RNmoaZWvji"
6553,RepSpartz,"Last night, I joined @seanhannity on @FoxNews to discuss the unprovoked, violent invasion Putin is carrying out in Ukraine. The failed energy policies of the West are one of the major contributing factors to this aggression and current global instability. https://t.co/Gct0JdmsCk"
6554,RepSpartz,"Today, the bipartisan resolution in support of Ukraine led by  @RepGregoryMeeks and I passed the House with near unanimous support, which sends a strong message that the American people stand firmly with the people of Ukraine in their fight for freedom!
https://t.co/dlVHPoetzI"
6555,RepSpartz,"Tonight, I am joining @seanhannity on @FoxNews to discuss the violent and unwarranted Russian invasion. Tune in at 9:00pm EST!"
6556,RepSpartz,".@LindseyGrahamSC &amp; I held a press conf. on the Senate resolution supporting investigations at The Hague into war crimes &amp; crimes against humanity committed by the Russian Armed Forces &amp; military commanders at the direction of Putin against the Ukrainians.
https://t.co/41zEabwT9P https://t.co/rv3QhiXX6K"
6557,RepSpartz,"Putin’s war is not a war but a genocide of the Ukrainian people who wanted to be free and with us. We cannot let him embarrass our great nation and slaughter these brave people under our watch.
See my remarks below.   
https://t.co/wVhM52A44h"
6558,RepSpartz,"Last night, I joined @FoxNews @SteveHiltonx - Ukrainians are in the 'David vs. Goliath' fight, good vs. evil, but they will prevail. Please pray for them, since they are fighting for all of us. #StandWithUkraine https://t.co/cbasl6vVLi"
6559,RepSpartz,"The situation in Ukraine has escalated significantly. Last night, I joined @CNNnewsroom with @PamelaBrownCNN to discuss the resolve and determination of the Ukrainian people to be free people. Awful reminder to all of us what it takes to get your freedoms back after you lose them https://t.co/oTOcsbkGqp"
6560,RepSpartz,"Ancient Kyivan Rus city I grew up in - #Chernihiv. Actually, Chernihiv Grand Duke Yury Dolgoruky founded Moscow in the 12th century. They are trying to level everything to the ground, but Ukrainians will not submit! 
Nexta has real life footage from across UA (caution - graphic). https://t.co/I1hswAtASd"
6561,RepSpartz,"UN rights council voted to hold an urgent debate on Ukraine. 

Five members voted against it: Russia, China, Cuba, Venezuela and Eritrea. 

Great company President Putin has his country in. 

https://t.co/dJpTxjjvqU"
6562,RepSpartz,RT @Ukraine: #RussiaInvadedUkraine #StopPutin https://t.co/Fbi81teeHi
6563,RepSpartz,"Today, I attended a rally in Indianapolis in support of Ukraine. It was great to see my fellow Hoosiers with a variety of ethnic backgrounds standing with Ukraine in their heroic fight for freedom. #StandWithUkraine https://t.co/4t8gu55Awa"
6564,RepSpartz,"We need to send our ‘guns’ now to stop this large-scale aggression in Europe, so we don’t have to send our ‘guys and gals’ later! Hundreds of thousands of Americans are laying in graves there from not too long ago. The rest of Europe must help too! It should’ve been already done. https://t.co/PGKHAx9V6S"
6565,RepSpartz,"Thomas is right on this! Ukraine is a great example of why ‘The 2nd Amendment right’ is an ultimate check and balance against any dictator, foreign or domestic - the one right that protects all other rights. https://t.co/iNTfaQugX0"
6566,RepSpartz,"..Your government is lying. The people of Ukraine meet them with weapons, not flowers. Demand from the authorities to stop the war of conquest, save your loved ones!”"
6567,RepSpartz,"Russian Americans: please share with your families and friends in Russia the statement from the Ukrainian Foreign Minister Kuleba below:
“Mothers, wives, daughters of Russian soldiers! Take your men home. They came to a foreign land to kill innocent people, to destroy our homes.. https://t.co/I3wBU7sBcb"
6568,RepSpartz,The world must unite to stop this madness &amp; bring peace. This conflict can spiral out of control any moment. It’s a duty of each world leader &amp; citizen to prevent WWIII or we might not have ‘the world’. Don’t be silent! Force Putin to go to the table #StopRussia #StandWithUkraine https://t.co/ZLnIhwuFew
6569,RepSpartz,It was a pleasure running into my fellow Hoosiers in the Holy Land. https://t.co/tW9cuGswWd
6570,RepSpartz,"Serbian saying: “In war the politicians give ammunition, the rich give the food and the poor give their children… When the war is over the politicians get back the leftover ammunition, the rich grow more food and the poor search for the graves of their children.”"
6571,RepSpartz,"As a Ukrainian-born Slav with some Don Cossacks heritage, I’d like to ask Eastern Europeans in the United States, especially Russians, to speak up against this intended genocide of Slavs in Ukraine. Please reach out to your legislators here and people in Russia who can speak up!"
6572,RepSpartz,RT @Victoria_Spartz: If @POTUS Biden does not knock Putin down now and drag him to the table with much tougher sanctions on the Russian ene…
6573,RepSpartz,"In @POTUS Biden’s speech today, his promised “devastating”, “serious” and “crippling” sanctions became just “significant”??? Sounds scary to Putin for sure! https://t.co/Rquc6uFmNd"
6574,RepSpartz,Read my full statement on Putin’s invasion of Ukraine ⬇️ https://t.co/M8e1xnbe97
6575,RepSpartz,"By the will of God or coincidence, our congressional delegation happened to be in Israel this week, so my thoughts &amp; prayers for the strong &amp; resilient Ukrainian people are coming from the Holy Land.
The USA &amp; the world will be with you but most importantly - MAY GOD BE WITH YOU!"
6576,RepSpartz,"Today, we visited the Holocaust Remembrance Center, the Gaza envelope and Iron Dome installation - sad reminders and realities of wars.

“I know not with what weapons World War III will be fought, but World War IV will be fought with sticks and stones.” - Albert Einstein https://t.co/xAC97DLNk9"
6577,RepSpartz,The importance of US leadership and strength of our country for peace and stability around the world was underlined once again by all sides during our visit with @GOPLeader McCarthy and @AIPAC to Israel. https://t.co/NU3fRSUKlV
6578,RepSpartz,https://t.co/fTBvHqpNYF
6579,RepSpartz,It was a real pleasure to share my journey from communism to freedom and highlight the importance of keeping our Republic strong at the Corpus Christi for Unity and Peace event last night. https://t.co/Ie8Fl8a9iC
6580,RepSpartz,Nice visiting with strong women at Iron to Iron Ministries in Carmel and connecting with future young leaders at Legacy Christian School in Noblesville! https://t.co/xgDJup4mGc
6581,RepSpartz,"Today, I joined @marthamaccallum. I’m puzzled that we have a very serious security crisis, the administration is planning “devastating” sanctions, but where is @SpeakerPelosi? Many businesses are also raising concerns on the lack of engagement to address potential disruptions. https://t.co/Bavh5zKvLE"
6582,RepSpartz,"I recently joined @newtgingrich on his podcast “Newt’s World” to discuss the lay of the land between Ukraine and Russia. 
Listen here ⬇️
https://t.co/ziknjjDvoE"
6583,RepSpartz,"Last night, I joined @SteveHiltonx on @NextRevFNC. Putin is an opportunist and is taking advantage of @POTUS Biden's ""all talk and no action"" policies and hypocrisy. https://t.co/grxKhJHGoo"
6584,RepSpartz,The House Judiciary Committee should have a serious investigation in the use of the FISA authority by the FBI. It’s not worthy of a free country to use government power structure to spy on its citizens or we will become no better than countries like China or Russia. https://t.co/D7FMh2VzOn
6585,RepSpartz,"This morning, I joined @foxandfriends to discuss the latest situation in Ukraine, which runs the risk of a domino effect. The United States is an important guarantor for stability around the world &amp; has to be strong internally &amp; externally to resolve this major security crisis. https://t.co/GugoGDtxSn"
6586,RepSpartz,"Today, I hosted a roundtable with local women entrepreneurs, and visited @Amerresources, an innovative manufacturing company in Noblesville. It is always great connecting with #IN05 constituents! https://t.co/fUy3M3kBin"
6587,RepSpartz,"Excessive spending, government mandates, restrictions on businesses and unrealistic energy policies accelerated inflation to 7.5% in January - a new 40-year high. Inflation is a highly regressive tax which adversely effects lower income people the most. https://t.co/h5iA9lvIAf"
6588,RepSpartz,"The situation in Ukraine goes beyond Ukraine: it’s a threat to the world order &amp; any democracy. If Russia invades Ukraine, the Chinese Communist Party will benefit, NOT Russian people. Fellow Americans: protect our freedoms, so our children don’t have to fight to get them back! https://t.co/DLFFGwJhNZ"
6589,RepSpartz,Health care value is an important issue for Indiana.  I am happy to be a partner to the IN state legislature to deliver real policy solutions for all Hoosiers through my work on the Healthy Futures Task Force. ⁦@bray_rodric⁩ ⁦@tmhuston⁩  https://t.co/UvTOavSfxo
6590,RepSpartz,"Today, I joined @marthamaccallum to discuss Chancellor Scholz’s visit. Germany’s &amp; @POTUS Biden’s utopian “green new deal” energy policies is one of the major causes of the current instability in Europe. Germany has to be on the right side of history &amp; prove to be a reliable ally https://t.co/SW6qfw2LdB"
6591,RepSpartz,"Last week, I joined the #FTKT #podcast with @SeanDuffyWI and @RCamposDuffy. If President Putin cares about his country and his people, it is in his best interest to sit down at the table and have a serious diplomatic conversation.
Full interview ⬇️
https://t.co/Dh4QUqkILa"
6592,RepSpartz,"Our country is badly in need of real leadership, @SpeakerPelosi! 

""He who passively accepts evil is as much involved in it as he who helps to perpetrate it. He who accepts evil without protesting against it is really cooperating with it.” - Dr. Martin Luther King Jr. https://t.co/H68JMSsPzU"
6593,RepSpartz,Great reminder to my fellow Americans how hard it is to get out from under socialism &amp; communism. Russia &amp; China don’t want Ukrainians to be free people. We must cherish &amp; protect our freedoms before many young people have to die fighting to get them back. https://t.co/HwpATEVy7k
6594,RepSpartz,"This week, the Healthy Futures Task Force met with @USCBO Director Phillip Swagel. We discussed the CBO’s process for evaluating  health care proposals, including analyzing the impact of consolidation on the federal deficit. https://t.co/5QMjMPHZQS"
6595,RepSpartz,"Today, I joined @Varneyco on @FoxBusiness. Unfortunately, @POTUS Biden’s weaknesses emboldened our adversaries &amp; are destabilizing Europe. We have a role to play &amp; our leadership is extremely important, but our European allies cannot always just rely on us &amp; have to step up too. https://t.co/vjewciujfT"
6596,RepSpartz,"Today, @RepMondaire and I introduced the Freedom to Repair Act. When Americans purchase a product, it should never be assumed that they also agree to the manufacturer performing all the maintenance regardless of cost.
https://t.co/9fc23WGfBV"
6597,RepSpartz,"Last night, I joined @EveningEdit on @FoxBusiness to discuss the lay of the land in Europe. The United States' leadership and smart energy security policies are vital for stability not just in Europe, but around the world. See my full interview here ⬇️ https://t.co/No8p05leMS"
6598,RepSpartz,"Great to meet Eric from @thebigboarddc which is being shut down because he refused to give in to DC’s Soviet-style vax ID mandate. We applaud your fight for freedom, Eric! Great burgers &amp; company! @SenRandPaul, @RepThomasMassie, @RepRonnyJackson, @repkevinhern, &amp; @RepTimBurchett. https://t.co/sPba0C4PLQ"
6599,virginiafoxx,RT @EdLaborGOP: Happy #LaborDay! https://t.co/pYOJNvtyjc
6600,virginiafoxx,RT @EdLaborGOP: Learn more about @POTUS' brazen #union favoritism and @virginiafoxx's efforts to hold this administration accountable inclu…
6601,virginiafoxx,When will President Biden hold a primetime address to apologize to the parents his administration labeled as “domestic terrorists”?
6602,virginiafoxx,"Murdering the unborn is not ""health freedom"".

Murdering the unborn is not putting people over politics.

Are Democrats fighting to protect God's most precious gift? No, Republicans are.

Yes, the contrast is clear. https://t.co/OigKBQ4i2C"
6603,virginiafoxx,"RT @EdLaborGOP: In her recent op-ed via @FoxNews, @virginiafoxx explains why @POTUS’ #studentloan scheme isn’t just bad politics—it’s disho…"
6604,virginiafoxx,"RT @HouseGOP: ""While President Biden has decided to take the partisan road to appease the few, Republicans remain committed to building a b…"
6605,virginiafoxx,"RT @EdLaborGOP: ✍️Read @virginiafoxx's letter to @SecCardona on the change of control and conversion application process 👇👇 
https://t.co/G…"
6606,virginiafoxx,RT @EdLaborGOP: ICYMI: Find out how @virginiafoxx has been working around the clock to hold the Biden administration accountable for its po…
6607,virginiafoxx,"RT @EdLaborGOP: ""There is no such thing as forgiveness – the obligation to pay back one’s debts does not disappear into thin air just becau…"
6608,virginiafoxx,"RT @EdLaborGOP: How do Republicans plan to reform our broken education system?

Find out in this @dcexaminer op-ed by @virginiafoxx, @RepSt…"
6609,virginiafoxx,RT @GOPLeader: Join me in taking a moment to recognize and remember the 13 brave warriors who lost their lives a year ago today in Afghanis…
6610,virginiafoxx,"RT @EpochTimes: “Delaying this until now, pretty close to the election, is certainly a political ploy,” Foxx said.

Canceling #StudentDebt…"
6611,virginiafoxx,"RT @Jim_Jordan: #READ: Republican solutions will restore America's education system

w/@RepStefanik, @virginiafoxx 

https://t.co/puUznOEwYI"
6612,virginiafoxx,"RT @EdLaborGOP: .@virginiafoxx on @POTUS' #studentloan scam: ""The unjustifiable actions taken by this administration serve as the perfect c…"
6613,virginiafoxx,"I wonder how many staffers at the White House will be getting $10,000 wiped off their student loans because of President Biden. 

Care to comment, @POTUS?"
6614,virginiafoxx,RT @EdLaborGOP: 📢 @POTUS waited until the 11th hour to come to a decision on federal #studentloans—and he decided to bail out privileged an…
6615,virginiafoxx,"Hiring 87,000 new IRS agents is not a win for working families. https://t.co/XIVBqdEfTc"
6616,virginiafoxx,"RT @EdLaborGOP: Things teachers unions are doing:

➡️ funding the Far Left
➡️ pulling in HUGE paychecks
➡️ keeping schools closed

Things t…"
6617,virginiafoxx,"RT @EdLaborGOP: .@virginiafoxx sums it up in her #LettertoAmerica: @POTUS ""opened the floodgates for mass cancellation of #studentloans wit…"
6618,virginiafoxx,RT @EdLaborGOP: .@virginiafoxx sets the record straight on @POTUS’ so-called Operation Fresh Start—another rotten attempt to push #studentl…
6619,virginiafoxx,"RT @EdLaborGOP: ""When a statutorily neutral agency actively informs organizers which employees should be targeted and coerced, something ha…"
6620,virginiafoxx,"Americans want relief from the gas pump to the grocery store, but all they’re getting is Washington breaking their backs and wallets yet again.

My statement:

https://t.co/iWTRuRAqfl"
6621,virginiafoxx,"Hiring 87,000 IRS agents will do nothing to reduce inflation. 

Pass it on."
6622,virginiafoxx,"RT @EdLaborGOP: Because it needs repeating: ""The Biden administration has a tortured relationship with math."" @virginiafoxx 

More via @nyp…"
6623,virginiafoxx,"RT @EdLaborGOP: .@POTUS, guess our invite to discuss America's #studentloan system got lost in the mail? ICYMI @edlaborgop has solutions.…"
6624,virginiafoxx,"RT @GOPoversight: 🚨🚨🚨

@RepJamesComer &amp; Oversight Republicans are seeking to understand @USNatArchives role in the FBI raid. NARA must pres…"
6625,virginiafoxx,"8.5% ≠ 0

The Biden Administration has a tortured relationship with math. https://t.co/phrg6rsBEW"
6626,virginiafoxx,"My statement on the concerning pattern of behavior displayed by the FBI and Department of Justice:

https://t.co/YpNnxoO8FS"
6627,virginiafoxx,"Members of @GOPoversight, myself included, will leave no stone unturned in getting down to the truth. 

Buckle up. https://t.co/GiZsxoMs9V"
6628,virginiafoxx,"Americans: ""Make things affordable again.""

Democrats: ""Best we can do is add 87,000 IRS agents"""
6629,virginiafoxx,"RT @EdLaborGOP: .@virginiafoxx, @RepStefanik, @RepJimBanks' H.R. 8655, the REAL Reforms Act, helps borrowers while protecting taxpayers—and…"
6630,virginiafoxx,No. https://t.co/VFNoPtxSrm
6631,virginiafoxx,"RT @EdLaborGOP: .@POTUS' student loan scheme costs taxpayers $𝟰.𝟯 𝗕𝗜𝗟𝗟𝗜𝗢𝗡 𝗮 𝗺𝗼𝗻𝘁𝗵. 

That's why @virginiafoxx, @RepStefanik, and @RepJimBan…"
6632,virginiafoxx,"RT @EdLaborGOP: 📜Breaking News! @virginiafoxx, @RepStefanik, and @RepJimBanks introduced REAL Reforms Act, an alternative to @POTUS' #stude…"
6633,virginiafoxx,"RT @EdLaborGOP: The federal #studenloan program cost taxpayers BILLIONS. Now @POTUS wants to cancel as much debt as possible. 

Actual refo…"
6634,virginiafoxx,"The tragic loss of Jackie Walorski and her two staffers today is beyond heartbreaking. 

She was a a staunch conservative, a devoted public servant, and a dear friend to so many. 

Tom and I send our prayers to her husband, Dean, her family, and the families of her two staffers."
6635,virginiafoxx,"America stands with the Taiwanese people even in the face of China's rogue communist regime.

China does not dictate our relationship with our allies, nor does it dictate where we travel.

Speaker Pelosi's trip served as a continuum of our longstanding alliance with Taiwan."
6636,virginiafoxx,"RT @EdLaborGOP: ""It is immoral to place the burden of as much as $500 billion in student debt on taxpayers by executive fiat,"" writes @virg…"
6637,virginiafoxx,"RT @EdLaborGOP: .@virginiafoxx pulls back the curtain on the Left’s attempt to indoctrinate students in schools nationwide. 

Read more at…"
6638,virginiafoxx,RT @EdLaborGOP: These didn't age very well. #studentloans #311BILLION https://t.co/cSt8bOTVCZ
6639,virginiafoxx,"RT @EdLaborGOP: 📢 Federal #studentloans issued during the past 25 years cost taxpayers $197B! In total, that’s a #311BILLION budget mistake…"
6640,virginiafoxx,SHALL. NOT. BE. INFRINGED.
6641,virginiafoxx,"RT @EdLaborGOP: 🚨BREAKING: Government watchdog @USGAO finds $311 BILLION budget error at @usedgov, learn more about the report below 👇👇

cc…"
6642,virginiafoxx,"RT @EdLaborGOP: Before @POTUS gets in front of another teleprompter, someone should get him a dictionary. 

Read @virginiafoxx's statement…"
6643,virginiafoxx,"RT @DailySignal: ""As parents sound the alarm on #criticalracetheory and gender politics in the classroom, school administrators are doing e…"
6644,virginiafoxx,"Recession.

End of quote. Repeat the line."
6645,virginiafoxx,"RT @EdLaborGOP: .@virginiafoxx on Delphi bailout: “By doubling down on an already failed strategy, taxpayers will be forced to cover the co…"
6646,virginiafoxx,"RT @EdLaborGOP: Overly prescriptive standards and regulations are not solutions. 

@VirginiaFoxx said it best: “The fact is these bills do…"
6647,virginiafoxx,"RT @EdLaborGOP: “Why should these Americans pay for someone else’s degree when they never went to college?"" -@VirginiaFoxx

Watch the full…"
6648,virginiafoxx,RT @EdLaborGOP: “Public employee plans should not be gambling with the retirement savings of the hardworking men and women who depend on th…
6649,virginiafoxx,Border. Security.
6650,virginiafoxx,"RT @EdLaborGOP: Democrats want to cancel as much student debt as possible—all financed by:

💰 hardworking taxpayers
💰 folks who never went…"
6651,virginiafoxx,"Two things the Biden administration cannot answer:

What is a woman?

What is a recession?"
6652,virginiafoxx,"RT @EdLaborGOP: ""Democrats know blanket forgiveness and their radical regulatory agenda won’t make it through Congress so instead they are…"
6653,virginiafoxx,"RT @EdLaborGOP: ""Since taking office, @POTUS has forgiven massive amounts of student loans through backdoors—ignoring the will of Congress…"
6654,virginiafoxx,"RT @EdLaborGOP: .@DOL is shirking its responsibilities and failing to respond to @virginiafoxx’s repeated requests for transparency. 

In F…"
6655,virginiafoxx,RT @EdLaborGOP: “Throwing out buzzwords like ‘equity’ when it comes to child nutrition programs shows that this administration will politic…
6656,virginiafoxx,"RT @GOPoversight: 🚨 🚨
 
Democrats continue to shield the Biden Administration from any accountability.
 
We’re calling on @OversightDems to…"
6657,virginiafoxx,"President Biden has no clue how much of a raging dumpster fire his inflation catastrophe really is.

I’ll put it in terms that maybe he'll understand. https://t.co/8OABYjEMjg"
